Removed Member From Class: ClassName=M8 Member=C16
Removed Member From Class: ClassName=M8 Member=C17
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "U23_M7"; Footprint = "SOT23-5"; UniqueID = "\7WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "U23_M8"; Footprint = "SOT23-5"; UniqueID = "\8WWVYVWXD\YJKBKTEJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Jacob Lower"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Created On"; Value = "2016-03-16"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "ZXCT1110W5-7DICT-ND"; VariantName = "[No Variations]"
Change component parameters: Designator = "C5"; Footprint = "CAPC1608N(0603")"; UniqueID = "\IQGJFHUF\PTEGQTPJ"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Ashwin Sira"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG"; Value = "TDK"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG#"; Value = "CGA3E3X7S2A104K080AB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "16-04-26"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "445-6938-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0.1µF"; VariantName = "[No Variations]"
Change component parameters: Designator = "C6"; Footprint = "CAPC1608N(0603")"; UniqueID = "\OTPHMOGI\AWNXBVGK"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Ashwin Sira"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG"; Value = "TDK"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG#"; Value = "CGA3E3X7S2A104K080AB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "16-04-26"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "445-6938-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0.1µF"; VariantName = "[No Variations]"
Change component parameters: Designator = "C10"; Footprint = "CAPC1608N(0603")"; UniqueID = "\BKHIJRWV\VLBGYUMC"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Andy Bates"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG"; Value = "Murata-Electronics-North-America"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG#"; Value = "GRM188R61E105KA12D"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "16-06-27"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "490-3897-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "1µF"; VariantName = "[No Variations]"
Change component parameters: Designator = "C16"; Footprint = "CAPC1608N(0603")"; UniqueID = "\BKHIJRWV\SXAPBRWY"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Ashwin Sira"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG"; Value = "TDK"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG#"; Value = "CGA3E3X7S2A104K080AB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "16-04-26"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "445-6938-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0.1µF"; VariantName = "[No Variations]"
Change component parameters: Designator = "C17"; Footprint = "CAPC1608N(0603")"; UniqueID = "\BKHIJRWV\IQVOUUEK"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Ashwin Sira"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG"; Value = "TDK"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG#"; Value = "CGA3E3X7S2A104K080AB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "16-04-26"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "445-6938-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "0.1µF"; VariantName = "[No Variations]"
Change component parameters: Designator = "C22"; Footprint = "CAPC1608N(0603")"; UniqueID = "\BKHIJRWV\AGUQKEUX"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Andy Bates"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionDate"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "LatestRevisionNote"; Value = ""; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG"; Value = "Murata-Electronics-North-America"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "MFG#"; Value = "GRM188R61E105KA12D"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "PackageDescription"; Value = "Chip Capacitor"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Published"; Value = "16-06-27"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Publisher"; Value = "AUVic"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier 1"; Value = "Digi-Key"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Supplier Part Number 1"; Value = "490-3897-1-ND"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Value"; Value = "1µF"; VariantName = "[No Variations]"
Change component parameters: Designator = "C25"; Footprint = "CAPC1608N(0603")"; UniqueID = "\IQGJFHUF\HTWIWPYP"
Change component parameters. Clean all parameters for all variants
Change component parameters (AddParameter): Name = "Created By"; Value = "Ashwin Sira"; VariantName = "[No Variations]"
